#       Energy(Ry)            Total                 X                  Y                   Z
      0.20580000E+01      0.21064708E-02      0.70301984E-03      0.70043861E-03      0.70301235E-03
      0.20590000E+01      0.21044363E-02      0.70234081E-03      0.69976218E-03      0.70233332E-03
      0.20600000E+01      0.21024055E-02      0.70166301E-03      0.69908697E-03      0.70165552E-03
      0.20610000E+01      0.21003784E-02      0.70098644E-03      0.69841298E-03      0.70097896E-03
      0.20620000E+01      0.20983549E-02      0.70031109E-03      0.69774022E-03      0.70030362E-03
      0.20630000E+01      0.20963351E-02      0.69963697E-03      0.69706868E-03      0.69962950E-03
      0.20640000E+01      0.20943190E-02      0.69896407E-03      0.69639835E-03      0.69895660E-03
      0.20650000E+01      0.20923065E-02      0.69829238E-03      0.69572923E-03      0.69828492E-03
      0.20660000E+01      0.20902977E-02      0.69762191E-03      0.69506132E-03      0.69761445E-03
      0.20670000E+01      0.20882925E-02      0.69695265E-03      0.69439461E-03      0.69694520E-03
      0.20680000E+01      0.20862908E-02      0.69628459E-03      0.69372911E-03      0.69627714E-03
      0.20690000E+01      0.20842928E-02      0.69561774E-03      0.69306480E-03      0.69561030E-03
      0.20700000E+01      0.20822984E-02      0.69495209E-03      0.69240170E-03      0.69494465E-03
      0.20710000E+01      0.20803076E-02      0.69428763E-03      0.69173978E-03      0.69428020E-03
      0.20720000E+01      0.20783204E-02      0.69362437E-03      0.69107905E-03      0.69361694E-03
      0.20730000E+01      0.20763367E-02      0.69296231E-03      0.69041951E-03      0.69295488E-03
      0.20740000E+01      0.20743566E-02      0.69230143E-03      0.68976116E-03      0.69229400E-03
      0.20750000E+01      0.20723800E-02      0.69164173E-03      0.68910398E-03      0.69163431E-03
      0.20760000E+01      0.20704070E-02      0.69098322E-03      0.68844799E-03      0.69097580E-03
      0.20770000E+01      0.20684375E-02      0.69032588E-03      0.68779316E-03      0.69031847E-03
      0.20780000E+01      0.20664716E-02      0.68966972E-03      0.68713951E-03      0.68966232E-03
      0.20790000E+01      0.20645091E-02      0.68901474E-03      0.68648702E-03      0.68900734E-03
      0.20800000E+01      0.20625502E-02      0.68836092E-03      0.68583571E-03      0.68835353E-03
      0.20810000E+01      0.20605947E-02      0.68770828E-03      0.68518555E-03      0.68770088E-03
      0.20820000E+01      0.20586427E-02      0.68705679E-03      0.68453655E-03      0.68704940E-03
      0.20830000E+01      0.20566943E-02      0.68640647E-03      0.68388871E-03      0.68639908E-03
      0.20840000E+01      0.20547492E-02      0.68575730E-03      0.68324202E-03      0.68574992E-03
      0.20850000E+01      0.20528077E-02      0.68510929E-03      0.68259649E-03      0.68510192E-03
      0.20860000E+01      0.20508696E-02      0.68446243E-03      0.68195210E-03      0.68445506E-03
      0.20870000E+01      0.20489349E-02      0.68381672E-03      0.68130885E-03      0.68380936E-03
      0.20880000E+01      0.20470037E-02      0.68317216E-03      0.68066675E-03      0.68316480E-03
      0.20890000E+01      0.20450759E-02      0.68252873E-03      0.68002578E-03      0.68252138E-03
      0.20900000E+01      0.20431515E-02      0.68188645E-03      0.67938595E-03      0.68187910E-03
      0.20910000E+01      0.20412305E-02      0.68124531E-03      0.67874725E-03      0.68123796E-03
      0.20920000E+01      0.20393129E-02      0.68060530E-03      0.67810969E-03      0.68059796E-03
      0.20930000E+01      0.20373988E-02      0.67996642E-03      0.67747325E-03      0.67995909E-03
      0.20940000E+01      0.20354879E-02      0.67932867E-03      0.67683793E-03      0.67932134E-03
      0.20950000E+01      0.20335805E-02      0.67869205E-03      0.67620373E-03      0.67868472E-03
      0.20960000E+01      0.20316764E-02      0.67805655E-03      0.67557066E-03      0.67804922E-03
      0.20970000E+01      0.20297757E-02      0.67742217E-03      0.67493870E-03      0.67741485E-03
      0.20980000E+01      0.20278783E-02      0.67678891E-03      0.67430785E-03      0.67678159E-03
      0.20990000E+01      0.20259843E-02      0.67615676E-03      0.67367811E-03      0.67614944E-03
      0.21000000E+01      0.20240936E-02      0.67552572E-03      0.67304948E-03      0.67551841E-03
      0.21010000E+01      0.20222062E-02      0.67489579E-03      0.67242195E-03      0.67488849E-03
      0.21020000E+01      0.20203222E-02      0.67426697E-03      0.67179553E-03      0.67425967E-03
      0.21030000E+01      0.20184414E-02      0.67363925E-03      0.67117020E-03      0.67363195E-03
      0.21040000E+01      0.20165639E-02      0.67301263E-03      0.67054597E-03      0.67300534E-03
      0.21050000E+01      0.20146898E-02      0.67238710E-03      0.66992283E-03      0.67237982E-03
      0.21060000E+01      0.20128189E-02      0.67176268E-03      0.66930079E-03      0.67175539E-03
      0.21070000E+01      0.20109512E-02      0.67113934E-03      0.66867983E-03      0.67113206E-03
      0.21080000E+01      0.20090869E-02      0.67051709E-03      0.66805995E-03      0.67050982E-03
      0.21090000E+01      0.20072258E-02      0.66989593E-03      0.66744116E-03      0.66988866E-03
      0.21100000E+01      0.20053679E-02      0.66927586E-03      0.66682345E-03      0.66926859E-03
      0.21110000E+01      0.20035133E-02      0.66865686E-03      0.66620681E-03      0.66864960E-03
      0.21120000E+01      0.20016619E-02      0.66803894E-03      0.66559125E-03      0.66803169E-03
      0.21130000E+01      0.19998137E-02      0.66742210E-03      0.66497676E-03      0.66741485E-03
      0.21140000E+01      0.19979687E-02      0.66680633E-03      0.66436333E-03      0.66679908E-03
      0.21150000E+01      0.19961270E-02      0.66619163E-03      0.66375098E-03      0.66618439E-03
      0.21160000E+01      0.19942884E-02      0.66557800E-03      0.66313968E-03      0.66557076E-03
      0.21170000E+01      0.19924531E-02      0.66496543E-03      0.66252945E-03      0.66495820E-03
      0.21180000E+01      0.19906209E-02      0.66435393E-03      0.66192027E-03      0.66434670E-03
      0.21190000E+01      0.19887919E-02      0.66374348E-03      0.66131215E-03      0.66373626E-03
      0.21200000E+01      0.19869661E-02      0.66313409E-03      0.66070509E-03      0.66312687E-03
      0.21210000E+01      0.19851434E-02      0.66252576E-03      0.66009907E-03      0.66251854E-03
      0.21220000E+01      0.19833238E-02      0.66191848E-03      0.65949410E-03      0.66191126E-03
      0.21230000E+01      0.19815075E-02      0.66131224E-03      0.65889018E-03      0.66130503E-03
      0.21240000E+01      0.19796942E-02      0.66070706E-03      0.65828729E-03      0.66069985E-03
      0.21250000E+01      0.19778841E-02      0.66010291E-03      0.65768545E-03      0.66009571E-03
      0.21260000E+01      0.19760771E-02      0.65949981E-03      0.65708464E-03      0.65949261E-03
      0.21270000E+01      0.19742732E-02      0.65889774E-03      0.65648487E-03      0.65889055E-03
      0.21280000E+01      0.19724724E-02      0.65829671E-03      0.65588613E-03      0.65828953E-03
      0.21290000E+01      0.19706747E-02      0.65769672E-03      0.65528842E-03      0.65768953E-03
      0.21300000E+01      0.19688801E-02      0.65709775E-03      0.65469173E-03      0.65709057E-03
      0.21310000E+01      0.19670885E-02      0.65649982E-03      0.65409607E-03      0.65649264E-03
      0.21320000E+01      0.19653001E-02      0.65590291E-03      0.65350144E-03      0.65589573E-03
      0.21330000E+01      0.19635147E-02      0.65530702E-03      0.65290782E-03      0.65529985E-03
      0.21340000E+01      0.19617324E-02      0.65471215E-03      0.65231521E-03      0.65470499E-03
      0.21350000E+01      0.19599531E-02      0.65411830E-03      0.65172362E-03      0.65411114E-03
      0.21360000E+01      0.19581768E-02      0.65352547E-03      0.65113305E-03      0.65351831E-03
      0.21370000E+01      0.19564036E-02      0.65293365E-03      0.65054348E-03      0.65292650E-03
      0.21380000E+01      0.19546334E-02      0.65234284E-03      0.64995492E-03      0.65233569E-03
      0.21390000E+01      0.19528663E-02      0.65175304E-03      0.64936736E-03      0.65174589E-03
      0.21400000E+01      0.19511021E-02      0.65116424E-03      0.64878080E-03      0.65115710E-03
      0.21410000E+01      0.19493410E-02      0.65057645E-03      0.64819525E-03      0.65056931E-03
      0.21420000E+01      0.19475829E-02      0.64998965E-03      0.64761069E-03      0.64998252E-03
      0.21430000E+01      0.19458277E-02      0.64940386E-03      0.64702712E-03      0.64939673E-03
      0.21440000E+01      0.19440755E-02      0.64881906E-03      0.64644455E-03      0.64881194E-03
      0.21450000E+01      0.19423263E-02      0.64823525E-03      0.64586296E-03      0.64822814E-03
      0.21460000E+01      0.19405801E-02      0.64765244E-03      0.64528236E-03      0.64764532E-03
      0.21470000E+01      0.19388369E-02      0.64707061E-03      0.64470275E-03      0.64706350E-03
      0.21480000E+01      0.19370966E-02      0.64648977E-03      0.64412412E-03      0.64648267E-03
      0.21490000E+01      0.19353592E-02      0.64590991E-03      0.64354647E-03      0.64590281E-03
      0.21500000E+01      0.19336248E-02      0.64533104E-03      0.64296979E-03      0.64532394E-03
      0.21510000E+01      0.19318933E-02      0.64475314E-03      0.64239409E-03      0.64474605E-03
      0.21520000E+01      0.19301647E-02      0.64417622E-03      0.64181936E-03      0.64416913E-03
      0.21530000E+01      0.19284391E-02      0.64360027E-03      0.64124561E-03      0.64359319E-03
      0.21540000E+01      0.19267163E-02      0.64302530E-03      0.64067282E-03      0.64301822E-03
      0.21550000E+01      0.19249965E-02      0.64245129E-03      0.64010099E-03      0.64244421E-03
      0.21560000E+01      0.19232796E-02      0.64187825E-03      0.63953013E-03      0.64187118E-03
      0.21570000E+01      0.19215655E-02      0.64130618E-03      0.63896023E-03      0.64129911E-03
      0.21580000E+01      0.19198544E-02      0.64073506E-03      0.63839129E-03      0.64072800E-03
      0.21590000E+01      0.19181461E-02      0.64016491E-03      0.63782331E-03      0.64015785E-03
      0.21600000E+01      0.19164407E-02      0.63959572E-03      0.63725628E-03      0.63958866E-03
      0.21610000E+01      0.19147381E-02      0.63902748E-03      0.63669019E-03      0.63902042E-03
      0.21620000E+01      0.19130384E-02      0.63846019E-03      0.63612506E-03      0.63845314E-03
      0.21630000E+01      0.19113415E-02      0.63789385E-03      0.63556088E-03      0.63788681E-03
      0.21640000E+01      0.19096475E-02      0.63732846E-03      0.63499764E-03      0.63732142E-03
      0.21650000E+01      0.19079563E-02      0.63676402E-03      0.63443534E-03      0.63675698E-03
      0.21660000E+01      0.19062680E-02      0.63620052E-03      0.63387398E-03      0.63619349E-03
      0.21670000E+01      0.19045825E-02      0.63563796E-03      0.63331356E-03      0.63563094E-03
      0.21680000E+01      0.19028997E-02      0.63507635E-03      0.63275408E-03      0.63506932E-03
      0.21690000E+01      0.19012198E-02      0.63451566E-03      0.63219553E-03      0.63450864E-03
      0.21700000E+01      0.18995427E-02      0.63395592E-03      0.63163791E-03      0.63394890E-03
      0.21710000E+01      0.18978684E-02      0.63339710E-03      0.63108121E-03      0.63339009E-03
      0.21720000E+01      0.18961969E-02      0.63283922E-03      0.63052545E-03      0.63283221E-03
      0.21730000E+01      0.18945281E-02      0.63228226E-03      0.62997061E-03      0.63227526E-03
      0.21740000E+01      0.18928621E-02      0.63172623E-03      0.62941669E-03      0.63171923E-03
      0.21750000E+01      0.18911989E-02      0.63117112E-03      0.62886369E-03      0.63116413E-03
      0.21760000E+01      0.18895385E-02      0.63061694E-03      0.62831161E-03      0.63060994E-03
      0.21770000E+01      0.18878808E-02      0.63006367E-03      0.62776044E-03      0.63005668E-03
      0.21780000E+01      0.18862258E-02      0.62951132E-03      0.62721019E-03      0.62950433E-03
      0.21790000E+01      0.18845736E-02      0.62895988E-03      0.62666084E-03      0.62895290E-03
      0.21800000E+01      0.18829241E-02      0.62840936E-03      0.62611241E-03      0.62840238E-03
      0.21810000E+01      0.18812774E-02      0.62785974E-03      0.62556488E-03      0.62785277E-03
      0.21820000E+01      0.18796334E-02      0.62731104E-03      0.62501826E-03      0.62730407E-03
      0.21830000E+01      0.18779921E-02      0.62676324E-03      0.62447254E-03      0.62675627E-03
      0.21840000E+01      0.18763534E-02      0.62621634E-03      0.62392772E-03      0.62620938E-03
      0.21850000E+01      0.18747175E-02      0.62567035E-03      0.62338380E-03      0.62566339E-03
      0.21860000E+01      0.18730843E-02      0.62512525E-03      0.62284077E-03      0.62511830E-03
      0.21870000E+01      0.18714538E-02      0.62458105E-03      0.62229864E-03      0.62457411E-03
      0.21880000E+01      0.18698260E-02      0.62403775E-03      0.62175740E-03      0.62403081E-03
      0.21890000E+01      0.18682008E-02      0.62349534E-03      0.62121705E-03      0.62348840E-03
      0.21900000E+01      0.18665783E-02      0.62295382E-03      0.62067758E-03      0.62294689E-03
      0.21910000E+01      0.18649585E-02      0.62241319E-03      0.62013900E-03      0.62240626E-03
      0.21920000E+01      0.18633413E-02      0.62187345E-03      0.61960131E-03      0.62186652E-03
      0.21930000E+01      0.18617267E-02      0.62133459E-03      0.61906449E-03      0.62132766E-03
      0.21940000E+01      0.18601149E-02      0.62079661E-03      0.61852856E-03      0.62078969E-03
      0.21950000E+01      0.18585056E-02      0.62025952E-03      0.61799350E-03      0.62025260E-03
      0.21960000E+01      0.18568990E-02      0.61972330E-03      0.61745932E-03      0.61971638E-03
      0.21970000E+01      0.18552950E-02      0.61918796E-03      0.61692600E-03      0.61918105E-03
      0.21980000E+01      0.18536936E-02      0.61865349E-03      0.61639356E-03      0.61864658E-03
      0.21990000E+01      0.18520949E-02      0.61811989E-03      0.61586199E-03      0.61811299E-03
      0.22000000E+01      0.18504987E-02      0.61758717E-03      0.61533129E-03      0.61758027E-03
